# {"t_start": 1682658376.194439, "env_id": "Craft-single-M1-v0"} 
r,l,t
179.0,1000,36.878439
329.0,1000,36.960594
109.0,1000,37.042047
127.0,1000,37.116348
18.0,1000,37.190068
269.0,1000,37.261695
332.0,1000,37.340919
0.0,1000,37.409849
371.0,1000,37.483149
286.0,1000,37.559669
166.0,1000,37.632177
0.0,1000,37.709856
0.0,1000,37.788733
358.0,1000,37.856986
290.0,1000,37.924897
81.0,1000,37.994825
0.0,1000,38.070533
285.0,1000,38.141453
206.0,1000,38.21075
0.0,1000,38.279732
353.0,1000,38.349968
348.0,1000,38.422505
273.0,1000,38.503938
0.0,1000,38.580657
0.0,1000,38.654738
2.0,1000,38.732811
368.0,1000,38.811478
355.0,1000,38.887191
272.0,1000,38.956912
307.0,1000,39.032841
399.0,1000,39.110204
205.0,1000,39.18556
352.0,1000,39.256037
232.0,1000,39.325033
326.0,1000,39.400187
345.0,1000,39.473814
83.0,1000,39.546498
300.0,1000,39.61859
115.0,1000,39.692287
2.0,1000,39.765697
176.0,1000,39.843668
372.0,1000,39.92208
306.0,1000,39.997064
0.0,1000,40.066682
43.0,1000,40.138263
330.0,1000,40.210193
297.0,1000,40.279688
329.0,1000,40.353864
190.0,1000,40.429862
151.0,1000,40.502507
324.0,1000,40.579187
219.0,1000,40.655676
2.0,1000,40.729327
0.0,1000,40.802144
345.0,1000,40.875675
0.0,1000,40.944911
314.0,1000,41.022121
328.0,1000,41.092861
337.0,1000,41.162868
260.0,1000,41.234225
200.0,1000,41.308852
264.0,1000,41.383267
329.0,1000,41.454697
2.0,1000,41.531641
169.0,1000,41.614345
301.0,1000,41.690278
362.0,1000,41.765625
0.0,1000,41.840204
192.0,1000,41.913027
234.0,1000,41.988791
299.0,1000,42.061152
308.0,1000,42.131508
341.0,1000,42.20847
174.0,1000,42.282937
332.0,1000,42.361624
270.0,1000,42.434737
0.0,1000,42.507752
353.0,1000,42.581925
339.0,1000,42.652622
210.0,1000,42.72578
279.0,1000,42.799458
353.0,1000,42.872314
0.0,1000,42.943426
139.0,1000,43.018853
293.0,1000,43.090341
268.0,1000,43.16434
375.0,1000,43.233288
340.0,1000,43.305134
292.0,1000,43.38193
388.0,1000,43.476199
359.0,1000,43.572368
38.0,1000,43.661604
195.0,1000,43.749207
230.0,1000,43.830642
296.0,1000,43.908712
130.0,1000,43.986714
319.0,1000,44.071261
372.0,1000,44.17289
330.0,1000,44.278637
193.0,1000,44.3829
0.0,1000,44.47832
335.0,1000,44.564572
381.0,1000,44.640297
370.0,1000,44.736859
306.0,1000,44.84291
298.0,1000,44.947386
0.0,1000,45.032351
297.0,1000,45.108065
0.0,1000,45.18099
0.0,1000,45.258711
274.0,1000,45.327169
84.0,1000,45.400327
358.0,1000,45.478969
294.0,1000,45.563697
241.0,1000,45.633519
0.0,1000,45.716086
335.0,1000,45.787344
306.0,1000,45.860056
357.0,1000,45.932107
188.0,1000,46.005737
308.0,1000,46.076279
330.0,1000,46.147616
0.0,1000,46.217517
102.0,1000,46.299061
23.0,1000,46.369561
182.0,1000,46.448557
396.0,1000,46.525937
235.0,1000,46.595724
0.0,1000,46.67181
156.0,1000,46.753605
332.0,1000,46.827859
122.0,1000,46.901102
316.0,1000,46.974774
234.0,1000,47.044473
233.0,1000,47.121
0.0,1000,47.198966
343.0,1000,47.276456
0.0,1000,47.351277
310.0,1000,47.426454
211.0,1000,47.4993
58.0,1000,47.58076
267.0,1000,47.654428
0.0,1000,47.727702
292.0,1000,47.807916
344.0,1000,47.879097
232.0,1000,47.947932
0.0,1000,48.014784
194.0,1000,48.090544
359.0,1000,48.179062
361.0,1000,48.252191
367.0,1000,48.332673
307.0,1000,48.408683
361.0,1000,48.479782
267.0,1000,48.550855
345.0,1000,48.622012
339.0,1000,48.690134
184.0,1000,48.761042
0.0,1000,48.833063
310.0,1000,48.90482
199.0,1000,48.974645
295.0,1000,49.044646
295.0,1000,49.126273
0.0,1000,49.199052
276.0,1000,49.275002
89.0,1000,49.345148
351.0,1000,49.427828
369.0,1000,49.502603
336.0,1000,49.57352
362.0,1000,49.648819
296.0,1000,49.722443
370.0,1000,49.793943
353.0,1000,49.870519
0.0,1000,49.940279
324.0,1000,50.009723
393.0,1000,50.082447
256.0,1000,50.157457
226.0,1000,50.230639
174.0,1000,50.299613
305.0,1000,50.368652
368.0,1000,50.443155
260.0,1000,50.52854
336.0,1000,50.601505
359.0,1000,50.677762
309.0,1000,50.749479
368.0,1000,50.824026
310.0,1000,50.898981
370.0,1000,50.971292
334.0,1000,51.061937
0.0,1000,51.135151
0.0,1000,51.211693
408.0,1000,51.293013
191.0,1000,51.374429
333.0,1000,51.447788
372.0,1000,51.524373
387.0,1000,51.598015
128.0,1000,51.671366
211.0,1000,51.747602
395.0,1000,51.816517
0.0,1000,51.886559
350.0,1000,51.959929
318.0,1000,52.032504
317.0,1000,52.105835
274.0,1000,52.179602
209.0,1000,52.250036
377.0,1000,52.328378
364.0,1000,52.401814
0.0,1000,52.477293
279.0,1000,52.558961
343.0,1000,52.628613
359.0,1000,52.700865
348.0,1000,52.790458
416.0,1000,52.862055
288.0,1000,52.933892
0.0,1000,53.009425
351.0,1000,53.07963
232.0,1000,53.156462
287.0,1000,53.243525
212.0,1000,53.321451
279.0,1000,53.398199
336.0,1000,53.468436
285.0,1000,53.537058
22.0,1000,53.6059
182.0,1000,53.67944
259.0,1000,53.764414
0.0,1000,53.854927
379.0,1000,53.937045
376.0,1000,54.008942
372.0,1000,54.087847
167.0,1000,54.164515
373.0,1000,54.23893
374.0,1000,54.315821
0.0,1000,54.402448
359.0,1000,54.472421
300.0,1000,54.544117
337.0,1000,54.611113
232.0,1000,54.681282
207.0,1000,54.749567
314.0,1000,54.821259
89.0,1000,54.889489
303.0,1000,54.965367
0.0,1000,55.035255
334.0,1000,55.101714
319.0,1000,55.173525
366.0,1000,55.243511
224.0,1000,55.315142
201.0,1000,55.386637
284.0,1000,55.456213
239.0,1000,55.525195
247.0,1000,55.595335
283.0,1000,55.66288
343.0,1000,55.733392
96.0,1000,55.80364
296.0,1000,55.873451
261.0,1000,55.944927
394.0,1000,56.016821
357.0,1000,56.084547
364.0,1000,56.154971
344.0,1000,56.225928
325.0,1000,56.29784
355.0,1000,56.367391
345.0,1000,56.437605
370.0,1000,56.508107
352.0,1000,56.578024
311.0,1000,56.646405
369.0,1000,56.720456
290.0,1000,56.790333
251.0,1000,56.860836
354.0,1000,56.930155
308.0,1000,57.002262
73.0,1000,57.069702
298.0,1000,57.138513
193.0,1000,57.215057
331.0,1000,57.296917
368.0,1000,57.378023
395.0,1000,57.454175
229.0,1000,57.526854
227.0,1000,57.601017
0.0,1000,57.67112
369.0,1000,57.743188
237.0,1000,57.818418
152.0,1000,57.887688
0.0,1000,57.958564
355.0,1000,58.029543
333.0,1000,58.099148
359.0,1000,58.174428
388.0,1000,58.24778
0.0,1000,58.318593
320.0,1000,58.391417
259.0,1000,58.461708
42.0,1000,58.530161
264.0,1000,58.603401
365.0,1000,58.671952
321.0,1000,58.743996
28.0,1000,58.816588
276.0,1000,58.892554
388.0,1000,58.962718
390.0,1000,59.033159
0.0,1000,59.107818
29.0,1000,59.187496
387.0,1000,59.265952
370.0,1000,59.339161
357.0,1000,59.418565
66.0,1000,59.49023
253.0,1000,59.56409
