# {"t_start": 1682566431.178517, "env_id": "Craft-single-M1-v0"} 
r,l,t
352.0,1000,21.086716
143.0,1000,21.128711
180.0,1000,21.171001
230.0,1000,21.212763
207.0,1000,21.254802
163.0,1000,21.296915
294.0,1000,21.338566
346.0,1000,21.379873
385.0,1000,21.422435
351.0,1000,21.464096
133.0,1000,21.50573
1.0,1000,21.547373
290.0,1000,21.588826
267.0,1000,21.630104
320.0,1000,21.671273
0.0,1000,21.712409
362.0,1000,21.753699
213.0,1000,21.795174
356.0,1000,21.837874
283.0,1000,21.879198
323.0,1000,21.920324
207.0,1000,21.961486
58.0,1000,22.002826
337.0,1000,22.044214
29.0,1000,22.085588
0.0,1000,22.126958
305.0,1000,22.168607
244.0,1000,22.209998
206.0,1000,22.252665
269.0,1000,22.294327
308.0,1000,22.335675
279.0,1000,22.377158
145.0,1000,22.418251
247.0,1000,22.459468
265.0,1000,22.500617
4.0,1000,22.541872
352.0,1000,22.583134
312.0,1000,22.624568
236.0,1000,22.667318
258.0,1000,22.708974
390.0,1000,22.750778
385.0,1000,22.792422
0.0,1000,22.833666
311.0,1000,22.875149
348.0,1000,22.916647
351.0,1000,22.957979
358.0,1000,22.999194
295.0,1000,23.041131
296.0,1000,23.083558
315.0,1000,23.125316
0.0,1000,23.166519
272.0,1000,23.207673
385.0,1000,23.249199
249.0,1000,23.290695
274.0,1000,23.332343
393.0,1000,23.373961
98.0,1000,23.415365
335.0,1000,23.45651
343.0,1000,23.499139
332.0,1000,23.540655
246.0,1000,23.582205
368.0,1000,23.623557
306.0,1000,23.664945
390.0,1000,23.706409
201.0,1000,23.747815
276.0,1000,23.789347
41.0,1000,23.830689
325.0,1000,23.871969
371.0,1000,23.914395
365.0,1000,23.956277
324.0,1000,23.997677
370.0,1000,24.03885
376.0,1000,24.080524
396.0,1000,24.122113
263.0,1000,24.163484
377.0,1000,24.204824
368.0,1000,24.246009
339.0,1000,24.287349
345.0,1000,24.329655
167.0,1000,24.371171
170.0,1000,24.412329
295.0,1000,24.45354
374.0,1000,24.494936
366.0,1000,24.536645
313.0,1000,24.577983
362.0,1000,24.619364
357.0,1000,24.660528
272.0,1000,24.701983
172.0,1000,24.744677
331.0,1000,24.786215
259.0,1000,24.827503
334.0,1000,24.869081
395.0,1000,24.910542
328.0,1000,24.952018
0.0,1000,24.993159
333.0,1000,25.034239
0.0,1000,25.075448
1.0,1000,25.116569
322.0,1000,25.159594
362.0,1000,25.201902
342.0,1000,25.243966
326.0,1000,25.285857
314.0,1000,25.327895
357.0,1000,25.369759
197.0,1000,25.411749
75.0,1000,25.453684
361.0,1000,25.49549
285.0,1000,25.537257
303.0,1000,25.579347
371.0,1000,25.621258
307.0,1000,25.663311
361.0,1000,25.705369
0.0,1000,25.747362
310.0,1000,25.789397
356.0,1000,25.83152
324.0,1000,25.873635
218.0,1000,25.915474
315.0,1000,25.957389
325.0,1000,25.999688
386.0,1000,26.041516
305.0,1000,26.083438
96.0,1000,26.125409
338.0,1000,26.167469
379.0,1000,26.209327
363.0,1000,26.25121
83.0,1000,26.293204
321.0,1000,26.334204
408.0,1000,26.375291
284.0,1000,26.416726
394.0,1000,26.457988
378.0,1000,26.499171
113.0,1000,26.540967
307.0,1000,26.582114
356.0,1000,26.623442
230.0,1000,26.664476
360.0,1000,26.705493
265.0,1000,26.746622
0.0,1000,26.787529
370.0,1000,26.829179
249.0,1000,26.870502
275.0,1000,26.911582
378.0,1000,26.952824
273.0,1000,26.993842
380.0,1000,27.035127
335.0,1000,27.076416
342.0,1000,27.11763
207.0,1000,27.158958
176.0,1000,27.200239
198.0,1000,27.241843
0.0,1000,27.283094
356.0,1000,27.324467
266.0,1000,27.365507
297.0,1000,27.406743
187.0,1000,27.447896
357.0,1000,27.489203
278.0,1000,27.530439
393.0,1000,27.571977
295.0,1000,27.613139
316.0,1000,27.654548
318.0,1000,27.695839
359.0,1000,27.737021
374.0,1000,27.778382
366.0,1000,27.819624
268.0,1000,27.860932
217.0,1000,27.902156
352.0,1000,27.943229
355.0,1000,27.98446
375.0,1000,28.025606
336.0,1000,28.066938
384.0,1000,28.108237
416.0,1000,28.149809
263.0,1000,28.191081
310.0,1000,28.232127
65.0,1000,28.273374
1.0,1000,28.314657
342.0,1000,28.355923
254.0,1000,28.397176
389.0,1000,28.438188
382.0,1000,28.480676
384.0,1000,28.522352
268.0,1000,28.563641
349.0,1000,28.604787
0.0,1000,28.645871
242.0,1000,28.686937
387.0,1000,28.728459
201.0,1000,28.769935
359.0,1000,28.811146
265.0,1000,28.852513
377.0,1000,28.894966
404.0,1000,28.93661
368.0,1000,28.977942
149.0,1000,29.019077
357.0,1000,29.060307
360.0,1000,29.101242
274.0,1000,29.14276
306.0,1000,29.183948
335.0,1000,29.225218
328.0,1000,29.26641
377.0,1000,29.308728
202.0,1000,29.350343
387.0,1000,29.391914
340.0,1000,29.433059
342.0,1000,29.474397
272.0,1000,29.515797
328.0,1000,29.556985
404.0,1000,29.598224
378.0,1000,29.639251
329.0,1000,29.680416
369.0,1000,29.722784
291.0,1000,29.764534
74.0,1000,29.8059
0.0,1000,29.846857
318.0,1000,29.888083
389.0,1000,29.929351
374.0,1000,29.970901
64.0,1000,30.012274
26.0,1000,30.053407
284.0,1000,30.094449
377.0,1000,30.136981
325.0,1000,30.178633
399.0,1000,30.219868
279.0,1000,30.26128
385.0,1000,30.302362
0.0,1000,30.343471
348.0,1000,30.384753
366.0,1000,30.42569
383.0,1000,30.466786
408.0,1000,30.507797
0.0,1000,30.550324
341.0,1000,30.591697
364.0,1000,30.63294
360.0,1000,30.674304
395.0,1000,30.715548
367.0,1000,30.756582
354.0,1000,30.797831
349.0,1000,30.838848
370.0,1000,30.880133
310.0,1000,30.921361
412.0,1000,30.963811
357.0,1000,31.005249
333.0,1000,31.046117
283.0,1000,31.087143
386.0,1000,31.128492
387.0,1000,31.170007
396.0,1000,31.211207
146.0,1000,31.252506
364.0,1000,31.293799
336.0,1000,31.334965
53.0,1000,31.377668
245.0,1000,31.419019
347.0,1000,31.460171
232.0,1000,31.501477
341.0,1000,31.542544
301.0,1000,31.583594
0.0,1000,31.624569
347.0,1000,31.665827
325.0,1000,31.707083
229.0,1000,31.748525
388.0,1000,31.791116
347.0,1000,31.832684
387.0,1000,31.874165
400.0,1000,31.915266
370.0,1000,31.956605
421.0,1000,31.997975
269.0,1000,32.03929
266.0,1000,32.080456
346.0,1000,32.121611
370.0,1000,32.16282
404.0,1000,32.205272
381.0,1000,32.246864
402.0,1000,32.288285
362.0,1000,32.329867
354.0,1000,32.37159
0.0,1000,32.412788
274.0,1000,32.454133
385.0,1000,32.495469
361.0,1000,32.536735
381.0,1000,32.577819
396.0,1000,32.620454
386.0,1000,32.661808
264.0,1000,32.70327
383.0,1000,32.744443
362.0,1000,32.785652
367.0,1000,32.826711
217.0,1000,32.867963
360.0,1000,32.909005
330.0,1000,32.950621
0.0,1000,32.991597
268.0,1000,33.034135
378.0,1000,33.075492
305.0,1000,33.116531
333.0,1000,33.157516
0.0,1000,33.198718
375.0,1000,33.239948
265.0,1000,33.280961
370.0,1000,33.322154
305.0,1000,33.363171
138.0,1000,33.404141
370.0,1000,33.446732
1.0,1000,33.488127
356.0,1000,33.529672
225.0,1000,33.571128
373.0,1000,33.612275
127.0,1000,33.653247
262.0,1000,33.694428
366.0,1000,33.735437
291.0,1000,33.776467
338.0,1000,33.817537
389.0,1000,33.859914
364.0,1000,33.90128
346.0,1000,33.942555
382.0,1000,33.983325
408.0,1000,34.024555
372.0,1000,34.065971
342.0,1000,34.107154
280.0,1000,34.149039
166.0,1000,34.190401
384.0,1000,34.231665
420.0,1000,34.274214
380.0,1000,34.31568
420.0,1000,34.357174
391.0,1000,34.398524
263.0,1000,34.439716
394.0,1000,34.481017
237.0,1000,34.522098
356.0,1000,34.563296
397.0,1000,34.604397
361.0,1000,34.645806
322.0,1000,34.688256
338.0,1000,34.730086
307.0,1000,34.771587
400.0,1000,34.812676
304.0,1000,34.853976
1.0,1000,34.895187
346.0,1000,34.936253
354.0,1000,34.977389
272.0,1000,35.018493
371.0,1000,35.05976
335.0,1000,35.102497
261.0,1000,35.143948
297.0,1000,35.185405
285.0,1000,35.226773
305.0,1000,35.268077
246.0,1000,35.309259
314.0,1000,35.351069
348.0,1000,35.392244
327.0,1000,35.433475
372.0,1000,35.474699
379.0,1000,35.517285
321.0,1000,35.559108
401.0,1000,35.601663
178.0,1000,35.653463
339.0,1000,35.70709
263.0,1000,35.748729
323.0,1000,35.790191
396.0,1000,35.831594
402.0,1000,35.872846
364.0,1000,35.914083
323.0,1000,35.957196
363.0,1000,35.999427
55.0,1000,36.041477
390.0,1000,36.083428
380.0,1000,36.125641
336.0,1000,36.167763
96.0,1000,36.209738
395.0,1000,36.251889
338.0,1000,36.293998
321.0,1000,36.335349
277.0,1000,36.377789
393.0,1000,36.419521
413.0,1000,36.460875
86.0,1000,36.502098
385.0,1000,36.543907
317.0,1000,36.585406
359.0,1000,36.626863
406.0,1000,36.668348
357.0,1000,36.709793
385.0,1000,36.750966
349.0,1000,36.793936
37.0,1000,36.835552
351.0,1000,36.87694
301.0,1000,36.918224
1.0,1000,36.959222
285.0,1000,37.000598
313.0,1000,37.042152
367.0,1000,37.083262
397.0,1000,37.124873
377.0,1000,37.166291
343.0,1000,37.209043
